EmpID,FirstName,LastName,StartDate,ExitDate,Title,Supervisor,ADEmail,DOB,PerformanceScore
1267,Virginia,Wallace,14-Nov-20,22-Dec-20,Production Technician I,Sophia Bowman,virginia.wallace@bilearner.com,11-09-1971,Fully Meets
1268,Malik,Ochoa,25-Feb-23,,Production Technician I,Chelsey Crawford,malik.ochoa@bilearner.com,26-12-1961,Fully Meets
1269,Elyse,Pratt,23-Aug-22,,Production Technician I,Brianna Blanchard,elyse.pratt@bilearner.com,28-04-1965,Fully Meets
1270,Yahir,Hill,01-May-19,31-Dec-19,Production Technician I,Adam Miller,yahir.hill@bilearner.com,17-10-1967,Fully Meets
1271,Harley,Abbott,26-Apr-20,,Production Technician I,Brenda Johnson,harley.abbott@bilearner.com,16-11-1951,Fully Meets
1272,Dawson,Pratt,08-Feb-21,15-Jul-22,Production Technician I,Natalie Shaffer,dawson.pratt@bilearner.com,27-05-1971,Fully Meets
1273,Michaela,Smith,29-Oct-20,26-Jan-21,Production Manager,Rachel Wilkins,michaela.smith@bilearner.com,14-03-1957,Fully Meets
1274,Lillie,Leblanc,22-Nov-22,,Production Manager,Nicole Pierce,lillie.leblanc@bilearner.com,06-11-1975,Fully Meets
1275,Sincere,Rivera,11-Oct-22,,Production Technician II,Nicole Gamble,sincere.rivera@bilearner.com,19-06-1982,Fully Meets
1276,Lucas,Good,28-Dec-19,,Production Technician II,Lauren Gonzales,lucas.good@bilearner.com,21-04-1978,Fully Meets
1277,Jonas,Hernandez,11-Apr-19,,Production Technician II,Margaret Murphy,jonas.hernandez@bilearner.com,10-05-1984,Fully Meets
1278,Cason,Tyler,26-Oct-20,,Production Technician II,Christine Oneill,cason.tyler@bilearner.com,13-08-1955,Fully Meets
1279,Malachi,Singleton,09-Jul-21,27-Jan-23,Production Technician II,Regina Rogers,malachi.singleton@bilearner.com,16-07-1994,Fully Meets
1280,Natalie,Christensen,12-Jan-22,,Production Technician I,Timothy Blackwell,natalie.christensen@bilearner.com,19-04-1944,Fully Meets
1281,Jordyn,Sheppard,07-Aug-20,20-Jul-21,Production Technician I,Jeffrey Bowen,jordyn.sheppard@bilearner.com,19-12-1968,Fully Meets
1282,Rohan,Matthews,10-Apr-21,19-Nov-22,Production Technician I,Eileen Rodriguez,rohan.matthews@bilearner.com,28-12-1980,Fully Meets
1283,Taniya,Stafford,11-Jan-21,,Production Technician I,Deborah Arnold,taniya.stafford@bilearner.com,18-02-2000,Fully Meets
1284,Cherish,Preston,08-Dec-19,,Production Technician I,Chase Hardy,cherish.preston@bilearner.com,28-01-1985,Fully Meets
1285,Briley,Hanson,26-Sep-21,,Production Technician I,John Gonzalez,briley.hanson@bilearner.com,21-07-1994,Fully Meets
1286,Hugo,Tate,09-Sep-21,28-Oct-21,Production Technician I,Jennifer Randall,hugo.tate@bilearner.com,25-05-1999,Fully Meets
1287,Daniel,Griffin,19-Sep-20,20-Feb-23,Production Technician I,Evelyn Diaz,daniel.griffin@bilearner.com,18-09-1943,Fully Meets
1288,Dakota,Salinas,11-Jan-22,26-Oct-22,Production Technician I,Justin Johnson,dakota.salinas@bilearner.com,29-05-1998,Fully Meets
1289,Janiyah,Ballard,18-Jul-19,,Production Technician I,Kevin Pearson,janiyah.ballard@bilearner.com,01-07-1942,Fully Meets
1290,Annika,Malone,13-Apr-21,,Production Technician I,Bryan Salas,annika.malone@bilearner.com,14-05-1996,Fully Meets
1291,Celeste,Lin,17-Jun-23,27-Jul-23,Production Technician I,Jeffery Williams,celeste.lin@bilearner.com,12-03-1988,Fully Meets
1292,Larissa,Warner,27-Oct-18,,Production Technician I,Amy Hess,larissa.warner@bilearner.com,27-06-1943,Fully Meets
1293,Lawrence,Cross,01-Jun-21,29-Apr-23,Production Technician I,Ashley Craig,lawrence.cross@bilearner.com,21-10-1993,Fully Meets
1294,Kara,Barnes,07-Apr-23,07-May-23,Production Manager,Lisa Ward,kara.barnes@bilearner.com,28-09-1970,Fully Meets
1295,Emery,Schmidt,13-Jun-21,,Production Technician II,Richard Santos,emery.schmidt@bilearner.com,24-10-1970,Fully Meets
1296,Adalyn,Vaughan,13-Mar-19,12-Sep-20,Production Technician II,Nathan Hill,adalyn.vaughan@bilearner.com,27-01-1985,Fully Meets
1297,Chase,Lloyd,24-May-19,09-Oct-21,Production Technician II,Cindy Smith,chase.lloyd@bilearner.com,08-08-1968,Fully Meets
1298,Hallie,Delacruz,25-Feb-23,,Production Technician II,Gerald Dunlap,hallie.delacruz@bilearner.com,10-03-1983,Fully Meets
1299,Tia,Atkins,24-Mar-20,,Production Technician II,Joseph Dixon,tia.atkins@bilearner.com,10-10-1953,Fully Meets
1300,Nia,Nicholson,12-Jun-21,,Production Technician II,Angela Garcia,nia.nicholson@bilearner.com,05-09-1967,Fully Meets
1301,Lilian,Norton,22-Mar-19,23-Mar-22,Production Technician I,Todd Nelson,lilian.norton@bilearner.com,28-03-1950,Fully Meets
1302,Aliana,Pennington,08-Mar-21,17-Dec-22,Production Technician I,Aaron Mendoza,aliana.pennington@bilearner.com,02-07-2000,Fully Meets
1303,Estrella,Benitez,15-May-20,,Production Technician I,Crystal Taylor,estrella.benitez@bilearner.com,01-02-1957,Fully Meets
1304,Kylie,Gilbert,24-Jan-23,,Production Technician I,Amanda Barnes,kylie.gilbert@bilearner.com,13-02-1996,Fully Meets
1305,Oscar,Munoz,06-Jan-21,30-Dec-22,Production Technician I,John Bradford,oscar.munoz@bilearner.com,14-11-1998,Fully Meets
1306,Dane,Barton,16-Apr-21,,Production Technician I,Christopher Norris,dane.barton@bilearner.com,07-08-1997,Fully Meets
1307,Dexter,Cline,22-Sep-21,25-Oct-21,Production Technician I,Mr. Danny Snow,dexter.cline@bilearner.com,24-02-1981,Fully Meets
1308,Atticus,Frost,28-Jun-22,07-Mar-23,Production Technician I,Isaac Foley,atticus.frost@bilearner.com,03-10-1980,Fully Meets
1309,Yamilet,Cohen,17-Aug-20,,Production Technician I,Holly Pearson,yamilet.cohen@bilearner.com,15-05-1980,Fully Meets
1310,Emmalee,Reynolds,03-Apr-23,21-Jul-23,Production Technician I,Adam Vang,emmalee.reynolds@bilearner.com,11-02-1988,Fully Meets
1311,Moshe,Taylor,26-May-23,12-Jun-23,Production Technician I,Anna Townsend,moshe.taylor@bilearner.com,22-02-1987,Fully Meets
1312,Irene,Melton,10-Apr-21,,Production Technician I,Edgar Moore,irene.melton@bilearner.com,09-08-1997,Fully Meets
1313,Eddie,Whitney,18-Apr-23,,Production Technician I,Gary Nelson,eddie.whitney@bilearner.com,04-12-1957,Fully Meets
1314,Marcel,Gomez,13-Oct-21,21-Jun-23,Production Technician I,Andrea Fowler,marcel.gomez@bilearner.com,30-08-1996,Fully Meets
1315,Amy,Foster-Baker,10-Oct-20,,Sr. Accountant,Gina Williams,amy.foster-baker@bilearner.com,21-12-1956,Fully Meets
1316,Janet,King,20-Jan-19,15-Sep-21,President & CEO,Michael West,janet.king@bilearner.com,24-10-1955,Fully Meets
1317,Bonalyn,Boutwell,09-May-21,27-Oct-22,Sr. Accountant,Leslie Allen,bonalyn.boutwell@bilearner.com,23-11-1950,Fully Meets
1318,Nan,Singh,29-Jul-23,04-Aug-23,Administrative Assistant,Donald Decker,nan.singh@bilearner.com,14-05-1984,Fully Meets
1319,Tyrone,Steans,24-Aug-19,14-Dec-22,Accountant I,Donald Richardson,tyrone.steans@bilearner.com,23-07-1964,Fully Meets
1320,Estelle,Howard,25-Dec-18,,Administrative Assistant,James Bell,estelle.howard@bilearner.com,06-09-1983,Fully Meets
1321,William,LaRotonda,27-May-21,24-Aug-21,Accountant I,Adrienne Roth,william.larotonda@bilearner.com,16-03-1958,Fully Meets
1322,Mia,Brown,02-Feb-23,23-Jun-23,Accountant I,Jessica Blackwell,mia.brown@bilearner.com,18-05-1985,Fully Meets
1323,Leigh Ann,Smith,06-Dec-22,,Administrative Assistant,Mary Walker,leigh ann.smith@bilearner.com,19-03-1953,Fully Meets
1324,Peter,Foley,23-Jul-21,,Accountant I,Derrick Garcia,peter.foley@bilearner.com,28-10-1986,Fully Meets
1325,Maximus,Carney,16-Nov-19,,Accountant I,Jesus Golden,maximus.carney@bilearner.com,02-05-1982,Fully Meets
1326,Jaida,Sweeney,08-Mar-20,07-Nov-21,Sr. Network Engineer,Mark Greene,jaida.sweeney@bilearner.com,17-11-1977,Fully Meets
1327,Rhys,Lawson,14-Jan-19,,Sr. Network Engineer,Lisa Mills,rhys.lawson@bilearner.com,20-02-1960,Fully Meets
1328,Skyler,Robles,29-Feb-20,23-Sep-21,Sr. Network Engineer,Robert Sawyer,skyler.robles@bilearner.com,24-12-1975,Fully Meets
1329,Allyson,Keller,25-Nov-22,12-Apr-23,Software Engineer,Desiree Bender,allyson.keller@bilearner.com,01-11-1958,Fully Meets
1330,Eddie,Bauer,15-Sep-22,05-May-23,Accountant I,Jeremy Smith,eddie.bauer@bilearner.com,01-03-1990,Fully Meets
1331,Roger,Taylor,11-Aug-21,,Accountant I,Mary Taylor,roger.taylor@bilearner.com,20-10-1946,Fully Meets
1332,Marshall,Sellers,03-Aug-23,,Sr. Network Engineer,Barry Fitzgerald,marshall.sellers@bilearner.com,22-10-1946,Fully Meets
1333,Cloe,Mcgrath,14-Mar-22,,Sr. Network Engineer,Tracey Clark,cloe.mcgrath@bilearner.com,15-04-1978,Fully Meets
1334,Susan,Gordon,01-Sep-20,29-Nov-20,Sr. Network Engineer,Christina Knight,susan.gordon@bilearner.com,23-09-1952,Fully Meets
1335,Makenna,Newton,31-Oct-21,,Software Engineer,Debra Garza,makenna.newton@bilearner.com,24-11-1947,Fully Meets
1336,Kellen,Smith,26-Feb-20,30-Mar-23,Accountant I,Ashley Petersen,kellen.smith@bilearner.com,14-07-1947,Fully Meets
1337,Sherlyn,Carroll,10-Aug-18,07-Dec-21,Accountant I,Jamie Collins,sherlyn.carroll@bilearner.com,30-03-1953,Fully Meets
1338,Rogelio,Flores,30-Sep-20,,Sr. Network Engineer,Stephen Ray,rogelio.flores@bilearner.com,14-03-1988,Fully Meets
1339,Kadence,Gentry,01-Apr-21,14-Aug-22,Sr. Network Engineer,Michael Norton,kadence.gentry@bilearner.com,19-11-1981,Fully Meets
1340,Willow,Golden,21-Mar-21,21-Nov-21,Sr. Network Engineer,Diane Ramirez,willow.golden@bilearner.com,22-03-1945,Fully Meets
1341,Amiyah,Sims,03-Nov-21,,Software Engineering Manager,Ralph Sloan,amiyah.sims@bilearner.com,22-02-1979,Fully Meets
1342,Jeffery,Hogan,22-Jun-19,26-Aug-19,Accountant I,Mark Willis,jeffery.hogan@bilearner.com,30-06-1985,Fully Meets
1343,Shaniya,Hamilton,12-Nov-19,19-May-23,Accountant I,Joshua Huber,shaniya.hamilton@bilearner.com,31-05-1958,Fully Meets
1344,Johan,Willis,20-Sep-22,,Accountant I,John Clark MD,johan.willis@bilearner.com,21-12-1980,Fully Meets
1345,Seth,Alvarez,27-Jan-23,,Sr. Network Engineer,Amy Jones,seth.alvarez@bilearner.com,13-05-1978,Fully Meets
1346,Aron,Grant,21-Feb-21,22-Aug-22,Sr. Network Engineer,Maurice Krause,aron.grant@bilearner.com,13-09-1948,Fully Meets
1347,Haleigh,Carter,04-Mar-22,18-Jan-23,Sr. Network Engineer,Amy Griffin,haleigh.carter@bilearner.com,21-03-1995,Fully Meets
1348,Tatiana,Ayala,21-Apr-19,02-Dec-20,Software Engineering Manager,Debra Gomez,tatiana.ayala@bilearner.com,13-04-1993,Fully Meets
1349,Kaylynn,Mcguire,02-Aug-21,26-Nov-22,Accountant I,Jeremy Pope,kaylynn.mcguire@bilearner.com,27-11-1949,Fully Meets
1350,Timothy,Villarreal,04-Mar-22,,Accountant I,Jeffrey Williams,timothy.villarreal@bilearner.com,02-11-1968,Fully Meets
1351,Elliott,Petersen,28-Mar-21,,Accountant I,Daniel Cooper,elliott.petersen@bilearner.com,05-03-1998,Fully Meets
1352,Lily,Tyler,08-Aug-18,01-Jun-23,Sr. Network Engineer,Chase Ho,lily.tyler@bilearner.com,18-06-1974,Fully Meets
1353,Noe,Mann,15-Sep-20,06-Jan-22,Sr. Network Engineer,Felicia Bailey,noe.mann@bilearner.com,04-03-1946,Fully Meets
1354,Christina,Terry,28-Oct-20,27-Feb-22,Software Engineering Manager,Christopher Jones,christina.terry@bilearner.com,07-05-1959,Fully Meets
1355,Niko,Durham,16-Jun-21,23-Nov-21,Administrative Assistant,Alec Taylor,niko.durham@bilearner.com,20-05-1945,Fully Meets
1356,Dante,Strong,20-Mar-23,21-Jun-23,Accountant I,Ronald Jones,dante.strong@bilearner.com,12-06-1988,Fully Meets
1357,Angeline,Perez,07-Sep-18,16-Jul-21,Accountant I,Mrs. Tracy Cisneros DDS,angeline.perez@bilearner.com,04-07-1972,Fully Meets
1358,Jairo,Blanchard,08-Nov-18,28-Oct-22,Accountant I,Isabella Hawkins,jairo.blanchard@bilearner.com,29-03-1996,Fully Meets
1359,Rishi,Watkins,26-Jan-19,,Sr. Network Engineer,Kendra Garcia,rishi.watkins@bilearner.com,19-03-1998,Fully Meets
1360,Immanuel,Goodwin,30-Aug-21,,Sr. Network Engineer,Dawn Williams,immanuel.goodwin@bilearner.com,25-09-1964,PIP
1361,Elle,Berry,08-Mar-23,30-Mar-23,Sr. Accountant,Rebecca Randolph,elle.berry@bilearner.com,26-09-1949,Exceeds
1362,Raphael,Francis,10-Nov-19,03-Dec-20,Administrative Assistant,William Page,raphael.francis@bilearner.com,11-10-1983,Exceeds
1363,Hadley,Barrett,28-Jul-23,,Accountant I,Deborah Johnson,hadley.barrett@bilearner.com,21-04-1982,PIP
1364,Mollie,Jenkins,03-Apr-19,05-Aug-19,Accountant I,Danny Williams,mollie.jenkins@bilearner.com,20-01-1973,Exceeds
1365,Cali,Nolan,24-Jul-19,,Accountant I,Misty Collier,cali.nolan@bilearner.com,13-07-1982,Exceeds
1366,Malik,Crane,29-Apr-22,11-Dec-22,Sr. Network Engineer,Peter Ortiz,malik.crane@bilearner.com,15-01-1950,Exceeds
1367,Bryce,Higgins,06-Oct-20,,Sr. Network Engineer,Jeremy Frye,bryce.higgins@bilearner.com,12-08-1990,Exceeds
1368,Beatrice,Bean,04-Apr-20,,Sr. Accountant,Leah Boyd,beatrice.bean@bilearner.com,26-08-1993,Exceeds
1369,Shea,Novak,26-Mar-21,,Administrative Assistant,Darren Zimmerman,shea.novak@bilearner.com,24-03-1974,Exceeds
1370,Mateo,Mcdaniel,19-May-22,,Administrative Assistant,Tommy Obrien,mateo.mcdaniel@bilearner.com,13-12-1992,Exceeds
1371,Arianna,Carlson,28-Aug-21,16-Oct-21,Accountant I,Mrs. Nicole Garrison MD,arianna.carlson@bilearner.com,07-05-1957,Exceeds
1372,Frankie,Davenport,24-Nov-22,,Accountant I,Gary Clark,frankie.davenport@bilearner.com,19-08-1991,Exceeds
1373,Morgan,Hammond,12-Jan-22,11-Nov-22,Accountant I,Tina Shaw,morgan.hammond@bilearner.com,20-04-1986,Exceeds
1374,Judith,Mccullough,07-Jul-19,,Sr. Network Engineer,Stephen Myers,judith.mccullough@bilearner.com,12-09-1942,Exceeds
1375,Luca,Francis,14-Jul-21,,Sr. Accountant,Jeremy Anderson,luca.francis@bilearner.com,07-07-1999,Exceeds
1376,Mallory,Figueroa,03-Dec-19,10-Feb-22,Administrative Assistant,Linda Brown,mallory.figueroa@bilearner.com,08-12-1958,Exceeds
1377,Larissa,Douglas,03-Mar-21,10-Jul-21,Administrative Assistant,Harry Ellis,larissa.douglas@bilearner.com,18-05-1968,Exceeds
1378,Konnor,Rivas,13-Jun-22,,Accountant I,Michael Mathis,konnor.rivas@bilearner.com,06-03-1975,PIP
1379,Fernanda,Yu,23-Jan-23,,Accountant I,Vincent Snyder,fernanda.yu@bilearner.com,21-10-1984,Exceeds
1380,Solomon,Paul,06-Sep-20,,Accountant I,Mr. Richard Hicks MD,solomon.paul@bilearner.com,04-05-1953,Exceeds
1381,Emiliano,Young,17-Oct-22,,Sr. Network Engineer,Chad Crawford,emiliano.young@bilearner.com,01-11-2000,PIP
1382,Mason,Ellis,07-Jun-19,,Sr. Accountant,Ana Henry,mason.ellis@bilearner.com,16-03-1968,Exceeds
1383,Athena,Moore,28-Jan-22,16-Sep-22,Sr. Accountant,Alan Rios,athena.moore@bilearner.com,10-10-1994,Exceeds
1384,Karla,Farrell,01-Jul-20,05-Mar-21,Administrative Assistant,Mrs. Tammy Ballard,karla.farrell@bilearner.com,12-03-1956,PIP
1385,Anderson,Meadows,30-May-20,,Administrative Assistant,Brittany Glover,anderson.meadows@bilearner.com,09-05-1966,PIP
1386,Jacey,Braun,05-Oct-19,04-Feb-23,Accountant I,Joseph Edwards,jacey.braun@bilearner.com,19-08-1976,Exceeds
1387,Nathan,Kline,06-Nov-21,20-Apr-23,Accountant I,Sean Hall,nathan.kline@bilearner.com,27-08-1951,PIP
1388,Gabriella,Benitez,09-May-19,07-May-20,Accountant I,Jamie Gardner,gabriella.benitez@bilearner.com,23-12-1970,Exceeds
1389,Juan,Gonzalez,28-Oct-19,,Production Technician II,James Hines,juan.gonzalez@bilearner.com,11-11-1962,Exceeds
1390,Cayo,Gonzalez,11-Jan-19,,Production Technician I,Matthew Allen,cayo.gonzalez@bilearner.com,21-12-1955,Exceeds
1391,Taylor,Sparks,02-Apr-20,,Production Technician I,Janet Jones,taylor.sparks@bilearner.com,18-11-1941,Needs Improvement
1392,Jeanette,Tippett,07-Jun-19,15-Aug-19,Production Technician I,David Stephens,jeanette.tippett@bilearner.com,25-02-1955,Exceeds
1393,Rose,Ivey,22-Nov-21,23-Nov-22,Production Technician I,Abigail Johnson,rose.ivey@bilearner.com,20-03-1947,Exceeds
1394,Elijian,Clukey,19-Jan-19,,Production Technician I,Wesley Stephens,elijian.clukey@bilearner.com,13-05-1943,Exceeds
1395,Jordan,Winthrop,17-Dec-21,26-Dec-21,Production Technician II,Mr. Kevin Reid,jordan.winthrop@bilearner.com,14-11-1960,Exceeds
1396,Shari,Ngodup,04-May-19,15-Feb-21,Production Technician I,Jorge Taylor,shari.ngodup@bilearner.com,07-09-1956,Exceeds
1397,John,Kretschmer,25-Dec-18,11-Mar-19,Production Technician I,Robert Gonzalez,john.kretschmer@bilearner.com,26-02-1981,Exceeds
1398,Debbie,Mangal,03-Jan-21,08-Mar-23,Production Technician I,Kristin Baird,debbie.mangal@bilearner.com,12-12-1972,Needs Improvement
1399,Helen,Billis,15-Jun-23,,Production Technician I,Mrs. Sabrina Reed,helen.billis@bilearner.com,15-12-1977,Needs Improvement
1400,Yen,Johnston,29-Aug-18,09-Feb-23,Production Technician II,Larry Frost,yen.johnston@bilearner.com,03-04-1955,Exceeds
1401,Hong,Pham,04-Jan-19,,Production Technician I,Michael Holland,hong.pham@bilearner.com,17-08-1967,Exceeds
1402,Linda,Bachiochi,10-Sep-21,,Production Technician I,Kirk Brooks,linda.bachiochi@bilearner.com,12-10-1988,Exceeds
1403,Lily,DiNocco,08-Jul-21,,Production Technician I,Austin Dixon,lily.dinocco@bilearner.com,09-12-1944,Exceeds
1404,Ned,Miller,01-Nov-18,29-Apr-21,Production Technician II,James Guzman,ned.miller@bilearner.com,06-12-1978,Exceeds
1405,Shana,Petingill,08-Dec-18,11-Jun-22,Production Technician II,Lisa Peters,shana.petingill@bilearner.com,30-03-1977,Exceeds
1406,Jennifer,Cloninger,25-Oct-22,,Production Technician II,Gloria Yang,jennifer.cloninger@bilearner.com,10-11-1982,Exceeds
1407,Elias,Robinson,04-Apr-23,,Production Technician I,Stephanie Kelly,elias.robinson@bilearner.com,30-03-1983,Exceeds
1408,Libby,Fidelia,17-Mar-21,,Production Technician I,Dr. Michael Melendez,libby.fidelia@bilearner.com,03-12-1980,Exceeds
1409,Catherine,Ybarra,11-Mar-19,06-Sep-21,Production Technician I,Amanda Perez,catherine.ybarra@bilearner.com,02-04-1981,Exceeds
1410,Ashanti,Price,25-Feb-22,28-Apr-23,Production Technician I,Tina Griffin,ashanti.price@bilearner.com,08-08-1945,Exceeds
1411,Makenna,Rojas,02-Jul-19,,Production Technician I,Joshua Gregory,makenna.rojas@bilearner.com,26-05-1980,Exceeds
1412,Rory,Stone,20-Jun-19,,Production Technician I,Kathleen Patterson,rory.stone@bilearner.com,19-09-1982,Exceeds
1413,Ann,Montgomery,27-Sep-19,08-Feb-23,Production Technician I,Maria Payne,ann.montgomery@bilearner.com,12-03-1943,Needs Improvement
1414,Erin,Holder,15-Nov-22,26-Jul-23,Production Technician I,Samantha Salas,erin.holder@bilearner.com,03-06-1966,Exceeds
1415,Aubrey,Kim,22-Aug-20,,Production Technician I,James Wilson,aubrey.kim@bilearner.com,14-08-1977,Exceeds
1416,Edward,Love,09-Apr-20,,Production Technician I,Brandon Oconnell,edward.love@bilearner.com,12-09-1953,Exceeds
1417,Paisley,Avery,30-Mar-21,,Production Technician I,Bobby Martinez,paisley.avery@bilearner.com,02-02-1949,Exceeds
1418,Kaiden,Leblanc,26-Sep-18,,Production Technician I,Timothy Hill,kaiden.leblanc@bilearner.com,30-12-2000,Needs Improvement
1419,Shania,Bauer,22-May-23,,Production Technician I,Michael Ingram,shania.bauer@bilearner.com,11-01-1984,Exceeds
1420,Danna,Hines,04-Jun-21,,Production Technician I,Jamie Ray,danna.hines@bilearner.com,29-12-1950,Exceeds
1421,Bennett,Bowen,22-Oct-19,25-Jul-23,Production Technician I,Michael Reese,bennett.bowen@bilearner.com,30-11-1948,Exceeds
1422,Gianna,Lopez,04-Oct-19,18-Oct-20,Production Technician I,Justin Kent,gianna.lopez@bilearner.com,02-10-1994,Needs Improvement
1423,Azaria,Young,25-Jun-22,,Production Technician I,Thomas Leon,azaria.young@bilearner.com,12-03-1992,Needs Improvement
1424,Aydin,Bautista,17-Nov-21,03-Aug-22,Production Technician I,Crystal Barnes,aydin.bautista@bilearner.com,08-12-1982,Needs Improvement
1425,Antoine,Schaefer,04-Aug-19,,Production Technician I,Nicholas Oconnor,antoine.schaefer@bilearner.com,21-06-1942,Needs Improvement
1426,Milagros,Cobb,08-Mar-22,12-Nov-22,Production Technician I,Sarah Stevenson,milagros.cobb@bilearner.com,19-07-2000,Exceeds
1427,Jean,Duffy,22-Feb-19,,Production Technician II,Barry Payne,jean.duffy@bilearner.com,09-05-1953,Needs Improvement
1428,Campbell,Doyle,08-Dec-22,,Production Technician II,Paula Ross,campbell.doyle@bilearner.com,26-02-1970,Exceeds
1429,Deven,Vincent,22-Nov-19,12-Mar-22,Production Technician II,Lisa Spencer,deven.vincent@bilearner.com,02-09-1944,Exceeds
1430,Evangeline,Downs,13-Feb-23,03-Mar-23,Production Technician II,Joseph Smith,evangeline.downs@bilearner.com,19-01-1959,Needs Improvement
1431,Kaley,Ali,15-Mar-19,,Production Technician II,Samantha Ross,kaley.ali@bilearner.com,31-10-1951,Exceeds
1432,Madeline,Bernard,18-Jul-19,,Production Technician II,Timothy Johnston,madeline.bernard@bilearner.com,29-07-1991,Exceeds
